"PLAYGROUND_ID","NAME","ID","PLAYGROUND_TYPE","DIVISION_NAME","LOCATION_DESCRIPTION","PLAYAREA_COUNT","UPGRADE_YEAR","PARKING","USAGE","SHADE_LEVEL","TREES","BALANCE","BRIDGE","BAR","CLIMBER","COMBINATION_UNIT","CUBBY","EXERCISE_ELEMENT","FLYING_FOX","FORT","GOAL","PANAL","ROCKER","ROTATION","SAND_ELEMENT","SCULPTURE","SLIDE","SOUND","SWING","TRACK_GLIDE","VEHICLE","TOTAL_STRUCTURES","COMMENTS","FEATURE_TYPE","CGDMGA_PLAYGROUND_AREA","PERIMETER","FEATURE_TYPE_CODE","CREATE_DATE","FEATURE_INSTANCE_METADATA_ID","OBJECTID","NATURAL_ELEMENT","GEOMETRY1_AREA","GEOMETRY1_LEN","OBJECTID_1","area","long","lat","OBJECT","sail_shade","tree_shade","shelter_shade"
103,"KAMBAH DISTRICT PARK PLAYGROUND","PLGR305","DISTRICT","KAMBAH","SPRINGBETT STREET DISTRICT PARK",0,1990,"DISABLED PARKING","","GOOD","SHELTER OVER LIBERTY SWING AND MANY TREES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",3138.97344999735,955.647476013513,20,"2005/11/24 16:51:05+00",NA,727810,0,0,0,132,3.11361287971052e-07,149.063464621561,-35.3922942126841,"Playground","NO","YES","YES"
436,"BETTONG AVENUE CENTRAL COMMUNITY PLAYGROUND","PLGR674","CENTRAL COMMUNITY","THROSBY","BETTONG AVENUE NEIGHBOURHOOD PARK",0,2017,"CARPARK","","POOR","SHELTER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",1028.32848068078,203.86458547135,20,"2017/11/24 08:56:42+00",NA,727811,0,0,0,133,1.01761705457941e-07,149.161993552711,-35.1879178045517,"Playground","NO","NO","YES"
435,"CRACKERJACK WAY NEIGHBOURHOOD PLAYGROUND","PLGR675","LOCAL NEIGHBOURHOOD","MONCRIEFF","CRACKERJACK WAY NEIGHBOURHOOD PARK",0,2017,"UNIDENTIFIED","","GOOD","SHADE SAILS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",521.261178161478,134.795228345157,20,"2017/12/04 12:55:58+00",NA,727812,0,0,0,134,5.15515741920388e-08,149.119176458098,-35.1608192121278,"Playground","YES","NO","NO"
104,"HUMBLE COURT NEIGHBOURHOOD PLAYGROUND","PLGR307","LOCAL NEIGHBOURHOOD","KAMBAH","HUMBLE COURT NEIGHBOURHOOD PARK",0,1995,"NONE","","FAIR","LARGE TREES SOUTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",240.207462499587,58.2484181483406,20,"2005/11/24 16:51:05+00",NA,727813,0,0,0,135,2.38242873503256e-08,149.079819003379,-35.3841776153646,"Playground","NO","YES","NO"
405,"MCPHAIL PLACE NEIGHBOURHOOD PLAYGROUND","PLGR224","LOCAL NEIGHBOURHOOD","FADDEN","MCPHAIL PLACE PEDESTRIAN PARKLAND",0,1985,"NONE","","GOOD","MEDIUM TREES TO THE WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",245.853412499946,65.3887962832954,20,"2005/11/24 16:51:00+00",NA,727786,0,0,0,136,2.43887813650516e-08,149.117940217094,-35.3993243593174,"Playground","NO","YES","NO"
406,"BERTRAM STREET NEIGHBOURHOOD PLAYGROUND","PLGR225","LOCAL NEIGHBOURHOOD","FADDEN","BERTRAM STREET NATIVE GRASSLAND",0,1990,"NONE","","GOOD","MEDIUM TREES AROUND PLAY AREA.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",215.228937500092,56.6226133837589,20,"2005/11/24 16:51:00+00",NA,727787,0,0,0,137,2.13521199826672e-08,149.111444267079,-35.4044868951967,"Playground","NO","YES","NO"
407,"FADDEN PINES DISTRICT PLAYGROUND","PLGR228","DISTRICT","FADDEN","COYNE STREET DISTRICT PARK",0,2006,"DISABLED PARKING","","GOOD","SHELTER AND LARGE TREES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",1066.75155000042,219.19213427439,20,"2005/11/24 16:51:01+00",NA,727788,0,0,0,138,1.05837179993265e-07,149.120947904229,-35.4110513877185,"Playground","NO","YES","YES"
408,"PARNELL PLACE NEIGHBOURHOOD PLAYGROUND","PLGR229","LOCAL NEIGHBOURHOOD","FADDEN","PARNELL PLACE NEIGHBOURHOOD PARK",0,1990,"NONE","","GOOD","LARGE TREE TO EAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",164.134199999814,48.8511964192464,20,"2005/11/24 16:51:01+00",NA,727789,0,0,0,139,1.62823660544816e-08,149.121282530656,-35.400450441867,"Playground","NO","YES","NO"
410,"MEESON STREET NEIGHBOUHOOD PLAYGROUND","PLGR230","LOCAL NEIGHBOURHOOD","CHISHOLM","MEESON STREET NEIGHBOURHOOD PARK",0,1990,"NONE","","GOOD","LARGE TREES TO THE EAST AND WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",210.369462499627,56.729246595445,20,"2005/11/24 16:51:01+00",NA,727790,0,0,0,140,2.08756447720225e-08,149.120640684502,-35.4267181283993,"Playground","NO","YES","NO"
30,"HEAGNEY CRESCENT NEIGHBOURHOOD PLAYGROUND","PLGR232","LOCAL NEIGHBOURHOOD","CHISHOLM","HEAGNEY CRESCENT NEIGHBOURHOOD PARK",0,1990,"NONE","","GOOD","MEDIUM TREES AROUND THE PLAY AREA.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",283.2518499997,60.2048088549839,20,"2005/11/24 16:51:01+00",NA,727791,0,0,0,141,2.8107061334803e-08,149.134282778399,-35.4239790909396,"Playground","NO","YES","NO"
31,"DALYELL STREET NEIGHBOURHOOD PLAYGROUND","PLGR233","LOCAL NEIGHBOURHOOD","CHISHOLM","DALYELL STREET PEDESTRIAN PARKLAND",0,1990,"NONE","","FAIR","LARGE TREE TO NORTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",297.260599999289,67.3157265058255,20,"2005/11/24 16:51:01+00",NA,727792,0,0,0,142,2.94965944897003e-08,149.116875216729,-35.42229952453,"Playground","NO","YES","NO"
356,"GILRUTH STREET","PLGR17","LOCAL NEIGHBOURHOOD","HACKETT","GILRUTH STREET",0,1985,"NONE","","POOR","SMALL TREES AROUND PLAY AREA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",306.420912500732,70.7446610455015,20,"2005/11/24 16:50:56+00",NA,727793,0,0,0,143,3.03407105701505e-08,149.158590209899,-35.2467957490211,"Playground","NO","YES","NO"
32,"ALSTON STREET","PLGR234","LOCAL NEIGHBOURHOOD","CHISHOLM","ALSTON STREET",0,1990,"CARPARK","","NONE","UNIDENTIFIED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",376.160074999718,69.1378267973109,20,"2005/11/24 16:51:01+00",NA,727794,0,0,0,144,3.73251606245982e-08,149.121859759213,-35.4212435285526,"Playground","NO","NO","NO"
33,"KIRKCALDIE CIRCUIT NEIGHBOURHOOD PLAYGROUND","PLGR235","LOCAL NEIGHBOURHOOD","CHISHOLM","KIRKCALDIE CIRCUIT PEDESTRIAN PARKLAND",0,1990,"NONE","","GOOD","LARGE TREES TO THE SOUTH AND WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",163.916524999694,48.9997023489616,20,"2005/11/24 16:51:01+00",NA,727795,0,0,0,145,1.62636766457269e-08,149.120967337635,-35.4149775564688,"Playground","NO","YES","NO"
34,"PROCTOR STREET NEIGHBOURHOOD PLAYGROUND","PLGR236","LOCAL NEIGHBOURHOOD","CHISHOLM","PROCTOR STREET NEIGHBOURHOOD PARK",0,1990,"NONE","","POOR","SMALL TREES TO THE SOUTH AND WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",257.139187499791,57.2235030352411,20,"2005/11/24 16:51:01+00",NA,727796,0,0,0,146,2.55130974846504e-08,149.124202718573,-35.4149618633255,"Playground","NO","YES","NO"
35,"HEAGNEY CRESCENT NEIGHBOURHOOD PLAYGROUND","PLGR237","LOCAL NEIGHBOURHOOD","GILMORE","HEAGNEY CRESCENT NEIGHBOURHOOD PARK",0,2005,"NONE","","FAIR","MEDIUM TREES AROUND PLAY AREA.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",142.267550000107,43.3025651615584,20,"2005/11/24 16:51:01+00",NA,727797,0,0,0,147,1.41162457100412e-08,149.135471037525,-35.4183083828949,"Playground","NO","YES","NO"
36,"HOGUE PLACE NEIGHBOURHOOD PLAYGROUND","PLGR238","LOCAL NEIGHBOURHOOD","GILMORE","HOGUE PLACE PEDESTRIAN PARKLAND",0,2004,"NONE","","GOOD","LARGE TREES TO EAST AND WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",184.046300000309,49.1145341924049,20,"2005/11/24 16:51:01+00",NA,727798,0,0,0,148,1.82620489347578e-08,149.138656645375,-35.4201000462278,"Playground","NO","YES","NO"
366,"HARRIS STREET","PLGR18","LOCAL NEIGHBOURHOOD","HACKETT","HARRIS STREET",0,1995,"NONE","","GOOD","MANY TREES AROUND PLAY AREA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",254.050175000157,61.4896353806743,20,"2005/11/24 16:50:57+00",NA,727799,0,0,0,149,2.51545165905803e-08,149.163885125982,-35.2448551511892,"Playground","NO","YES","NO"
93,"SUMMERLAND CIRCUIT (SOUTH) NEIGHBOURHOOD PLAYGROUN","PLGR295","LOCAL NEIGHBOURHOOD","KAMBAH","SUMMERLAND CIRCUIT (SOUTH) NEIGHBOURHOOD PARK",0,1990,"NONE","","FAIR","LARGE TREES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",440.048312500002,129.320841225039,20,"2005/11/24 16:51:05+00",NA,727800,0,0,0,150,4.3647888207818e-08,149.073258197272,-35.3896331863143,"Playground","NO","YES","NO"
94,"MCLEOD PLACE NEIGHBOURHOOD PLAYGROUND","PLGR296","LOCAL NEIGHBOURHOOD","KAMBAH","MCLEOD PLACE NEIGHBOURHOOD PARK",0,1995,"NONE","","FAIR","LARGE TREES EAST AND WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",107.293787500159,40.1412504313725,20,"2005/11/24 16:51:05+00",NA,727801,0,0,0,151,1.06424658821545e-08,149.055475487988,-35.3908145269388,"Playground","NO","YES","NO"
95,"BRIMAGE PLACE NEIGHBOURHOOD PLAYGROUND","PLGR298","LOCAL NEIGHBOURHOOD","KAMBAH","BRIMAGE PLACE NEIGHBOURHOOD PARK",0,1985,"NONE","","FAIR","LARGE TREES SOUTH AND NORTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",199.598150000303,57.5320110159578,20,"2005/11/24 16:51:05+00",NA,727802,0,0,0,152,1.97968277516469e-08,149.067588325358,-35.3850300211953,"Playground","NO","YES","NO"
96,"COGHILL CLOSE NEIGHBOURHOOD PLAYGROUND","PLGR299","LOCAL NEIGHBOURHOOD","KAMBAH","COGHILL CLOSE PEDESTRIAN PARKLAND",0,1985,"NONE","","NONE","UNIDENTIFIED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",180.579975000363,54.4249423247315,20,"2005/11/24 16:51:05+00",NA,727803,0,0,0,153,1.7910626653703e-08,149.087518722846,-35.3856521237736,"Playground","NO","NO","NO"
57,"GLOSSOP STREET NEIGHBOURHOOD PLAYGROUND","PLGR26","LOCAL NEIGHBOURHOOD","CAMPBELL","GLOSSOP STREET NEIGHBOURHOOD PARK",0,2002,"NONE","","FAIR","LARGE TREE WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",229.199249999432,60.6884661916748,20,"2005/11/24 16:51:02+00",NA,727804,0,0,0,154,2.27048871168262e-08,149.156051920987,-35.2847263770202,"Playground","NO","YES","NO"
53,"CUTHBERTSON STREET MCKIBBIN PL NEIGHBOURHOOD PLAYG","PLGR256","LOCAL NEIGHBOURHOOD","OXLEY","CUTHBERTSON STREET MCKIBBIN PL SEMI NATURAL OPEN S",0,1990,"NONE","","FAIR","LARGE TREE TO SOUTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",211.229699999886,60.6276417458634,20,"2005/11/24 16:51:02+00",NA,727760,0,0,0,155,2.09568894518983e-08,149.079156289866,-35.4100111150285,"Playground","NO","YES","NO"
47,"VIDAL STREET NEIGHBOURHOOD PLAYGROUND","PLGR257","LOCAL NEIGHBOURHOOD","RICHARDSON","VIDAL STREET NEIGHBOURHOOD PARK",0,1985,"NONE","","GOOD","LARGE TREES TO THE SOUTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",215.506774999549,56.2533719684381,20,"2005/11/24 16:51:02+00",NA,727761,0,0,0,156,2.13866931081403e-08,149.1209672182,-35.4312920920566,"Playground","NO","YES","NO"
62,"LANSELL CIRCUIT NEIGHBOURHOOD PLAYGROUND","PLGR266","LOCAL NEIGHBOURHOOD","WANNIASSA","LANSELL CIRCUIT PEDESTRIAN PARKLAND",0,2004,"NONE","","FAIR","MEDIUM TREES AROUND PLAY AREA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",165.152699999836,46.999779412775,20,"2005/11/24 16:51:03+00",NA,727762,0,0,0,157,1.63843235157639e-08,149.102832049001,-35.4047628828071,"Playground","NO","YES","NO"
63,"BUSSAU CLOSE NEIGHBOURHOOD PLAYGROUND","PLGR267","LOCAL NEIGHBOURHOOD","WANNIASSA","BUSSAU CLOSE PEDESTRIAN PARKLAND",0,1990,"NONE","","FAIR","MEDIUM TREES AROUND PLAY AREA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",181.664274999945,48.9676342256545,20,"2005/11/24 16:51:03+00",NA,727763,0,0,0,158,1.80214498173721e-08,149.099328368538,-35.4005112905207,"Playground","NO","YES","NO"
64,"SULLIVAN CRESCENT NEIGHBOURHOOD PLAYGROUND","PLGR268","LOCAL NEIGHBOURHOOD","WANNIASSA","SULLIVAN CRESCENT NEIGHBOURHOOD PARK",0,1998,"NONE","","FAIR","MEDIUM TREES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",346.958775000983,126.284036019607,20,"2005/11/24 16:51:03+00",NA,727764,0,0,0,159,3.44172549058192e-08,149.1012980689,-35.3965472183298,"Playground","NO","YES","NO"
65,"SAINSBURY STREET NEIGHBOURHOOD PLAYGROUND","PLGR269","LOCAL NEIGHBOURHOOD","WANNIASSA","SAINSBURY STREET NEIGHBOURHOOD PARK",0,1990,"NONE","","FAIR","LARGE TREES NORTH AND SOUTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",316.7293875,69.7548329551634,20,"2005/11/24 16:51:03+00",NA,727765,0,0,0,160,3.14156433598854e-08,149.095697631493,-35.3885012718817,"Playground","NO","YES","NO"
68,"BILLSON PLACE NNEIGHBOURHOOD PLAYGROUND","PLGR270","LOCAL NEIGHBOURHOOD","WANNIASSA","BILLSON PLACE PEDESTRIAN PARKLAND",0,2000,"CARPARK","","FAIR","LARGE TREE EAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",282.453262500089,64.7699913347686,20,"2005/11/24 16:51:03+00",NA,727766,0,0,0,161,2.80173133101507e-08,149.094341363309,-35.3928971524964,"Playground","NO","YES","NO"
69,"SANGSTER PLACE CENTRAL COMMUNITY PLAYGROUND","PLGR271","CENTRAL COMMUNITY","WANNIASSA","SANGSTER PLACE SHOPPING CENTRE",0,2005,"CARPARK","","GOOD","SHADE SAIL AND MEDIUM TREES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",692.2144124997,108.994401168467,20,"2005/11/24 16:51:03+00",NA,727767,0,0,0,162,6.86608037945434e-08,149.085639170519,-35.3906157039847,"Playground","YES","YES","NO"
66,"WHITEMAN STREET NEIGHBOURHOOD PLAYGROUND","PLGR272","LOCAL NEIGHBOURHOOD","WANNIASSA","WHITEMAN STREET PEDESTRIAN PARKLAND",0,1985,"NONE","","FAIR","MEDIUM TREES WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",102.299750000077,36.1605303730242,20,"2005/11/24 16:51:03+00",NA,727768,0,0,0,163,1.01483327669843e-08,149.094316812321,-35.4005330787515,"Playground","NO","YES","NO"
402,"LAMBERT PLACE NEIGHBOURHOOD PLAYGROUND","PLGR22","LOCAL NEIGHBOURHOOD","LYNEHAM","LAMBERT PLACE NEIGHBOURHOOD PARK",0,1995,"NONE","","FAIR","MEDIUM TREES AROUND PLAY AREA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",288.056762500098,66.1789003945475,20,"2005/11/24 16:51:00+00",NA,727769,0,0,0,164,2.85227890764827e-08,149.121048325472,-35.2477853972429,"Playground","NO","YES","NO"
86,"HALFREY CIRCUIT (ATA STYLES PL) NEIGHBOURHOOD PLAY","PLGR273","LOCAL NEIGHBOURHOOD","WANNIASSA","HALFREY CIRCUIT (ATA STYLES PL)  NEIGHBOURHOOD PAR",0,2000,"NONE","","FAIR","MEDIUM TREE EAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",308.480924999802,65.1330207958917,20,"2005/11/24 16:51:03+00",NA,727770,0,0,0,165,3.0601298666683e-08,149.092068681409,-35.3989947605411,"Playground","NO","YES","NO"
54,"CHAUNCY CRESCENT NEIGHBOURHOOD PLAYGROUND","PLGR258","LOCAL NEIGHBOURHOOD","RICHARDSON","CHAUNCY CRESCENT PEDESTRIAN PARKLAND",0,1990,"NONE","","POOR","LARGE TREE TO THE EAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",115.193312499989,38.2350640986447,20,"2005/11/24 16:51:02+00",NA,727771,0,0,0,166,1.14317402373142e-08,149.114104229367,-35.4319739556052,"Playground","NO","YES","NO"
55,"CLIFT CRESCENT NEIGHBOURHOOD PLAYGROUND","PLGR259","LOCAL NEIGHBOURHOOD","RICHARDSON","CLIFT CRESCENT PEDESTRIAN PARKLAND",0,1995,"NONE","","NONE","UNIDENTIFIED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",306.607699999723,72.8435556100108,20,"2005/11/24 16:51:02+00",NA,727772,0,0,0,167,3.0425963924108e-08,149.115001397516,-35.4271341055288,"Playground","NO","NO","NO"
58,"LOUIS LODER STREET NEIGHBOURHOOD PLAYGROUND","PLGR261","LOCAL NEIGHBOURHOOD","THEODORE","LOUIS LODER STREET PEDESTRIAN PARKLAND",0,1985,"NONE","","NONE","UNIDENTIFIED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",180.608112500572,55.0629229645378,20,"2005/11/24 16:51:02+00",NA,727773,0,0,0,168,1.79268510797407e-08,149.114387718811,-35.4470357159115,"Playground","NO","NO","NO"
59,"LAWRENCE WACKETT CRESCENT NEIGHBOURHOOD PLAYGROUND","PLGR262","LOCAL NEIGHBOURHOOD","THEODORE","LAWRENCE WACKETT CRESCENT NEIGHBOURHOOD PARK",0,1990,"NONE","","GOOD","LARGE TREE TO THE WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",284.166687499813,61.6625831176854,20,"2005/11/24 16:51:03+00",NA,727774,0,0,0,169,2.82051055700743e-08,149.122184290529,-35.4449323521266,"Playground","NO","YES","NO"
60,"CHIPPINDALL CIRCUIT NEIGHBOURHOOD PLAYGROUND","PLGR263","LOCAL NEIGHBOURHOOD","THEODORE","CHIPPINDALL CIRCUIT NEIGHBOURHOD PARK",0,2000,"NONE","","FAIR","MEDIUM TREES TO THE WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",294.816124999798,66.6632163148425,20,"2005/11/24 16:51:03+00",NA,727775,0,0,0,170,2.92638704623143e-08,149.120663694698,-35.4498141781273,"Playground","NO","YES","NO"
56,"SCANTLEBURY CRESCENT NEIGHBOURHOOD PLAYGROUND","PLGR264","LOCAL NEIGHBOURHOOD","THEODORE","SCANTLEBURY CRESCENT PEDESTRIAN PARKLAND",0,1990,"NONE","","FAIR","MANY TREES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",373.868575000188,109.768306124881,20,"2005/11/24 16:51:03+00",NA,727776,0,0,0,171,3.71072289194771e-08,149.123442483163,-35.4422693212249,"Playground","NO","YES","NO"
392,"GOODCHILD STREET NEIGHBOURHOOD PLAYGROUND","PLGR21","LOCAL NEIGHBOURHOOD","LYNEHAM","GOODCHILD STREET NEIGHBOURHOOD PARK",0,1990,"NONE","","FAIR","MEDIUM TREES AROUND PLAY AREA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",181.989287500057,50.2457571599102,20,"2005/11/24 16:50:59+00",NA,727777,0,0,0,172,1.80186816442149e-08,149.119116362253,-35.240776305916,"Playground","NO","YES","NO"
61,"DYETT CIRCUIT NEIGHBOURHOOD PLAYGROUND","PLGR265","LOCAL NEIGHBOURHOOD","THEODORE","DYETT CIRCUIT NEIGHBOUHOOD PARK",0,1985,"NONE","","GOOD","LARGE TREES TO THE NORTH AND SOUTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",254.737825000103,61.2404368218273,20,"2005/11/24 16:51:03+00",NA,727778,0,0,0,173,2.52870293431063e-08,149.118162659804,-35.4542270035678,"Playground","NO","YES","NO"
508,"LIMBURG WAY CENTRAL COMMUNITY PLAYGROUND","PLGR673","CENTRAL COMMUNITY","GREENWAY","LIMBURG WAY NEIGHBOURHOOD PARK",0,2017,"OFF STREET","MODERATE","UNIDENTIFIED","UNIDENTIFIED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",727.44913861001,160.944450439618,20,"2017/11/02 10:43:08+00",NA,727779,0,0,0,174,7.21729141877365e-08,149.072867034104,-35.4203438966757,"Playground","NO","NO","NO"
409,"DE BURGH STREET NEIGHBOURHOOD PLAYGROUND","PLGR23","LOCAL NEIGHBOURHOOD","LYNEHAM","DE BURGH STREET PEDESTRIAN PARKLAND",0,1990,"NONE","","FAIR","LARGE TREES NORTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",277.827599999318,69.2041278579956,20,"2005/11/24 16:51:01+00",NA,727844,0,0,0,175,2.75119497067447e-08,149.131401405054,-35.2540619186536,"Playground","NO","YES","NO"
73,"EVAN PLACE NEIUGHBOURHOOD PLAYGROUND","PLGR279","LOCAL NEIGHBOURHOOD","GORDON","EVAN PLACE NEIGHBOURHOOD PARK",0,1999,"NONE","","NONE","UNIDENTIFIED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",170.269899999754,49.8024074674713,20,"2005/11/24 16:51:03+00",NA,727845,0,0,0,176,1.69016646809317e-08,149.082513787708,-35.4516905054666,"Playground","NO","NO","NO"
75,"FINDON PLACE NEIGHBOURHOOD PLAYGROUND","PLGR280","LOCAL NEIGHBOURHOOD","ISABELLA PLAINS","FINDON PLACE NEIGHBOURHOOD PARK",0,1980,"NONE","","GOOD","LARGE TREES TO THE WEST AND SOUTH.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",521.874275000357,84.0697469413678,20,"2005/11/24 16:51:04+00",NA,727846,0,0,0,177,5.17861144320683e-08,149.099348792181,-35.4246430405243,"Playground","NO","YES","NO"
76,"KEVERSTON CIRCUIT NEIGHBOURHOOD PLAYGROUND","PLGR281","LOCAL NEIGHBOURHOOD","ISABELLA PLAINS","KEVERSTON CIRCUIT NEIGHBOURHOOD PARK",0,1990,"NONE","","POOR","MEDIUM TREES TO THE EAST, PLAY AREA EXPOSED.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",198.546575000483,53.9331325392835,20,"2005/11/24 16:51:04+00",NA,727847,0,0,0,178,1.97041725046691e-08,149.092327405923,-35.4336808368081,"Playground","NO","YES","NO"
77,"YABTREE PLACE NEIGHBOURHOOD PLAYGROUND","PLGR282","LOCAL NEIGHBOURHOOD","ISABELLA PLAINS","YABTREE PLACE NEIGHBOURHOOD PARK",0,1985,"NONE","","FAIR","SMALL TREES TO THE SOUTH AND WEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",175.408312499716,50.3545871956347,20,"2005/11/24 16:51:04+00",NA,727848,0,0,0,179,1.74072261163316e-08,149.097409193498,-35.4306342574536,"Playground","NO","YES","NO"
78,"MANNEHEIM STREET NEIGHBOURHOOD PLAYGROUND","PLGR283","LOCAL NEIGHBOURHOOD","KAMBAH","MANNEHEIM STREET PEDESTRIAN PARKLAND",0,2000,"NONE","","FAIR","LARGE TREES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",279.930012499837,65.1599065994177,20,"2005/11/24 16:51:04+00",NA,727849,0,0,0,180,2.77635569302324e-08,149.072245180537,-35.3827044433761,"Playground","NO","YES","NO"
45,"ELLIOTT PLACE NEIGHBOURHOOD PLAYGROUND","PLGR24","LOCAL NEIGHBOURHOOD","CAMPBELL","ELLIOTT PLACE NEIGHBOURHOOD PARK",0,1985,"NONE","","FAIR","MEDIUM TREES SOUTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"PLAY GROUND",327.377324999692,72.281008649467,20,"2005/11/24 16:51:01+00",NA,727850,0,0,0,181,3.24336599335275e-08,149.15290405051,-35.292243084592,"Playground","NO","YES","NO"
